id,reference_id,amount,currency,date,status,can_cancel
1103618600,9873549,127.78,SAR,"2021-01-14 19:31:28.000000","تم الشحن",
1618070106,9871103,157,SAR,"2021-01-14 18:05:05.000000","تم الشحن",
189194587,9869056,108.1,SAR,"2021-01-14 16:39:22.000000","تم الشحن",
631702056,9865357,88,SAR,"2021-01-14 14:10:13.000000","تم الشحن",
273795952,9865173,88,SAR,"2021-01-14 14:02:34.000000","تم التوصيل",
1208591126,9863603,437,SAR,"2021-01-14 12:48:55.000000","تم الشحن",
930282039,9861524,176.45,SAR,"2021-01-14 10:50:18.000000","تم التوصيل",
1052421536,9860357,295,SAR,"2021-01-14 09:17:41.000000","تم التوصيل",
545105421,9856938,131,SAR,"2021-01-14 03:40:06.000000","تم الشحن",
56180547,9855208,491.5,SAR,"2021-01-14 01:59:35.000000","تم الشحن",
617668556,9854825,157,SAR,"2021-01-14 01:42:48.000000",مسترجع,
696106564,985313,45,SAR,"2019-11-11 16:30:54.000000","تم الشحن",
489569809,9851830,118,SAR,"2021-01-13 23:49:05.000000","تم التوصيل",
1499445603,984776,588,SAR,"2019-11-11 14:18:53.000000","تم الشحن",
1782120293,984770,250,SAR,"2019-11-11 14:17:22.000000","تم الشحن",
626699102,9847291,88,SAR,"2021-01-13 21:20:36.000000","تم الشحن",
1596094710,9837651,194.85,SAR,"2021-01-13 15:54:11.000000","تم الشحن",
1505828132,9832833,118,SAR,"2021-01-13 12:17:49.000000","تم الشحن",
1806181297,9829910,208,SAR,"2021-01-13 08:25:29.000000","تم الشحن",
1459345441,9824646,118,SAR,"2021-01-13 01:32:24.000000","تم الشحن",
1663787186,9822231,118,SAR,"2021-01-12 23:58:19.000000","تم التوصيل",
1543829515,9822128,290.5,SAR,"2021-01-12 23:53:04.000000","تم التوصيل",
1708570086,9822019,600.38,SAR,"2021-01-12 23:49:00.000000","تم التوصيل",
247760885,9821778,82.99,SAR,"2021-01-12 23:41:58.000000","تم التوصيل",
2145804575,9820860,262.79,SAR,"2021-01-12 23:01:51.000000","تم الشحن",
1778964754,9820087,118,SAR,"2021-01-12 22:32:58.000000","تم التوصيل",
2139867498,9818063,582.29,SAR,"2021-01-12 21:14:50.000000","تم الشحن",
757031139,9817928,157,SAR,"2021-01-12 21:09:53.000000","تم الشحن",
1024044393,9817294,157,SAR,"2021-01-12 20:46:19.000000","تم التوصيل",
1358373617,9813846,549.57,SAR,"2021-01-12 18:46:54.000000","تم التوصيل",
188924061,9813306,217.01,SAR,"2021-01-12 18:38:06.000000","جاري التوصيل",
2003339089,9812726,135.05,SAR,"2021-01-12 18:24:16.000000",ملغي,
1282997173,9812498,0,SAR,"2021-01-12 18:00:09.000000","تم الشحن",
76597124,9809697,345,SAR,"2021-01-12 16:02:05.000000","تم الشحن",
367027651,9808488,119.05,SAR,"2021-01-12 15:14:14.000000","تم الشحن",
127721282,9806311,396.56,SAR,"2021-01-12 13:46:12.000000","تم الشحن",
886913834,9805199,217.01,SAR,"2021-01-12 12:58:41.000000","تم التوصيل",
1769036746,9805167,174.25,SAR,"2021-01-12 12:57:30.000000","تم الشحن",
208213160,980493,217,SAR,"2019-11-10 14:58:41.000000","تم الشحن",
748733596,9804345,88,SAR,"2021-01-12 12:16:24.000000","تم التوصيل",
1060673682,9803831,217.95,SAR,"2021-01-12 11:48:29.000000","تم الشحن",
1249541702,9799395,196.99,SAR,"2021-01-12 05:25:39.000000","جاري التوصيل",
205126051,9799176,398.52,SAR,"2021-01-12 05:03:59.000000","تم الشحن",
183769726,979675,1499,SAR,"2019-11-10 10:15:02.000000","تم الشحن",
974078910,9795867,460.05,SAR,"2021-01-12 01:46:59.000000","تم الشحن",
943887540,979473,242,SAR,"2019-11-10 08:33:04.000000","تم الشحن",
670576798,9792571,118,SAR,"2021-01-11 23:38:06.000000","جاري التوصيل",
2025985363,9792248,132.97,SAR,"2021-01-11 23:25:39.000000","تم التوصيل",
1049705636,9792001,118.5,SAR,"2021-01-11 23:17:03.000000","تم الشحن",
1787477152,9790981,100,SAR,"2021-01-12 03:54:13.000000","تم الشحن",
1879862768,9790805,118,SAR,"2021-01-11 22:33:30.000000","تم الشحن",
1334941337,9790270,166,SAR,"2021-01-11 22:13:35.000000","تم التوصيل",
1803380348,9787609,118,SAR,"2021-01-11 20:37:44.000000","تم التوصيل",
